EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,REGION,addr,Lat,Lng,STREET_new,ZIP_5,Coord
356006467,JEFFERSON COUNTY UNITED WAY INC,% ERIN KINDLE,100 E 2ND ST STE B,MADISON,IN,47250-3419,0,3,3,1000,196012,1,15,602000000,1,1,201612.0,4,4,1,0,12,308992.0,383751.0,383751.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"100 E 2ND ST, MADISON, IN, 47250",38.7351627,-85.3707557,100 E 2ND ST,47250,"(38.7351627, -85.3707557)"
356006484,UNITED WAY OF PORTER COUNTY INC,,951 EASTPORT CENTRE DR,VALPARAISO,IN,46383-2787,0,3,3,1000,195809,1,15,602000000,1,1,201706.0,6,6,1,0,6,3859385.0,1891734.0,1854612.0,T70,,Mid-Atlantic and Great Lakes Areas,"951 EASTPORT CENTRE DR, VALPARAISO, IN, 46383",41.4599893,-87.0201428,951 EASTPORT CENTRE DR,46383,"(41.4599893, -87.0201428)"
356006704,UNITED WAY OF MIAMI COUNTY INC,,13 E MAIN ST,PERU,IN,46970-2210,0,3,3,1000,197103,1,15,602000000,1,1,201712.0,4,4,1,0,12,408582.0,257736.0,257736.0,,,Mid-Atlantic and Great Lakes Areas,"13 E MAIN ST, PERU, IN, 46970",44.933143,7.540121,13 E MAIN ST,46970,"(40.756108, -86.063703)"
356022833,UNITED WAY OF FAYETTE COUNTY INC,,428 WATER ST,CONNERSVILLE,IN,47331-1944,0,3,3,1000,195111,1,15,600927000,1,1,201612.0,4,3,2,0,12,107299.0,30989.0,30989.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"428 WATER ST, CONNERSVILLE, IN, 47331",39.6362481,-85.1407869,428 WATER ST,47331,"(39.6362481, -85.1407869)"
356074100,UNITED WAY OF PUTNAM COUNTY INC,,22 1/2 W WASHINGTON ST,GREENCASTLE,IN,46135-1567,0,3,3,1000,196802,1,16,999000000,1,1,201706.0,5,3,1,0,6,590767.0,99297.0,89900.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"22 1/2 W WASHINGTON ST, GREENCASTLE, IN, 46135",44.933143,7.540121,22 1/2 W WASHINGTON ST,46135,"(39.6439954, -86.8625475)"
362167052,UNITED WAY OF ELGIN,,1750 GRANDSTAND PL STE 5,ELGIN,IL,60123-4900,0,3,3,1000,194211,1,15,600602000,1,1,201706.0,6,6,1,0,6,1750080.0,1468117.0,921392.0,,,Mid-Atlantic and Great Lakes Areas,"1750 GRANDSTAND PL, ELGIN, IL, 60123",42.0343649,-88.3213127,1750 GRANDSTAND PL,60123,"(42.0343649, -88.3213127)"
362167843,UNITED WAY OF ROCK RIVER VALLEY,,612 N MAIN ST STE 300,ROCKFORD,IL,61103-6998,0,3,3,1900,193707,1,15,600927602,1,1,201706.0,7,7,1,0,6,5997426.0,5199009.0,4267791.0,T700,,Mid-Atlantic and Great Lakes Areas,"612 N MAIN ST, ROCKFORD, IL, 61103",44.933143,7.540121,612 N MAIN ST,61103,"(42.3019647, -89.0770941)"
362167949,UNITED WAY OF LAKE COUNTY INC,% KRISTI LONG,330 S GREENLEAF ST,GURNEE,IL,60031-3389,0,3,3,1000,194705,1,15,600000000,1,1,201706.0,7,7,1,0,6,9486125.0,7041347.0,6685440.0,T70,,Mid-Atlantic and Great Lakes Areas,"330 S GREENLEAF ST, GURNEE, IL, 60031",44.933143,7.540121,330 S GREENLEAF ST,60031,
362182059,KEWANEE AREA UNITED WAY,,200 E SOUTH ST,KEWANEE,IL,61443-3716,0,3,3,1000,198201,1,15,600603000,1,1,201712.0,3,4,1,0,12,54331.0,106227.0,106227.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"200 E SOUTH ST, KEWANEE, IL, 61443",41.222169,-89.919017,200 E SOUTH ST,61443,"(41.222169, -89.919017)"
362195467,FOX VALLEY UNITED WAY,,44 E GALENA BLVD,AURORA,IL,60505-3314,0,3,3,1000,196303,1,15,600927000,1,1,201706.0,5,6,1,0,6,892720.0,1472101.0,1462673.0,,,Mid-Atlantic and Great Lakes Areas,"44 E GALENA BLVD, AURORA, IL, 60505",41.7530746,-88.3015581,44 E GALENA BLVD,60505,"(41.7530746, -88.3015581)"
362218134,UNITED WAY OF NORTHWEST ILLINOIS INC,,524 W STEPHENSON ST,FREEPORT,IL,61032-5057,0,3,3,1000,195011,1,15,600927000,1,1,201706.0,5,5,1,0,6,908395.0,835137.0,678950.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"524 W STEPHENSON ST, FREEPORT, IL, 61032",42.2942358,-89.6513994,524 W STEPHENSON ST,61032,"(42.2942358, -89.6513994)"
362221411,UNITED WAY OF EASTERN LASALLE COUNTY INC,,601 STATE ST,OTTAWA,IL,61350-3944,0,3,3,1000,197009,1,15,600602000,1,1,201803.0,6,4,1,0,3,1687934.0,448465.0,448465.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"601 STATE ST, OTTAWA, IL, 61350",41.3272613,-88.8398045,601 STATE ST,61350,"(41.3272613, -88.8398045)"
362515625,UNITED WAY OF WILL COUNTY,,54 N OTTAWA ST STE 300,JOLIET,IL,60432-4394,0,3,3,1000,196509,1,15,602000000,1,1,201706.0,6,6,1,0,6,3167914.0,3131217.0,3096701.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"54 N OTTAWA ST, JOLIET, IL, 60432",41.5239872,-88.0829346,54 N OTTAWA ST,60432,"(41.5239872, -88.0829346)"
362527543,STREATOR AREA UNITED WAY INC,,122 N BLOOMINGTON ST,STREATOR,IL,61364-2208,0,3,3,1000,195002,1,15,927000000,1,1,201712.0,5,4,1,0,12,545693.0,294971.0,294971.0,P512,,Mid-Atlantic and Great Lakes Areas,"122 N BLOOMINGTON ST, STREATOR, IL, 61364",41.1390354,-88.8358623,122 N BLOOMINGTON ST,61364,"(41.1390354, -88.8358623)"
362615431,UNITED WAY OF ILLINOIS VALLEY INC,,1157 1ST ST,LA SALLE,IL,61301-2605,0,3,3,1000,196901,1,15,600927602,1,1,201703.0,4,4,1,0,3,331141.0,334300.0,334300.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"1157 1ST ST, LA SALLE, IL, 61301",41.328599,-89.0899238,1157 1ST ST,61301,"(41.328599, -89.0899238)"
362700861,UNITED WAY OF BOONE COUNTY ILLINOIS,,220 W LOCUST ST,BELVIDERE,IL,61008-3610,0,3,3,1000,197107,1,15,927000000,1,1,201712.0,4,4,1,0,12,347638.0,369625.0,260628.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"220 W LOCUST ST, BELVIDERE, IL, 61008",42.253423,-88.8514632,220 W LOCUST ST,61008,"(42.253423, -88.8514632)"
362725960,UNITED WAY THE QUAD CITIES AREA,,852 MIDDLE RD STE 401,BETTENDORF,IA,52722-4195,0,3,3,1000,197208,1,15,600602000,1,1,201806.0,8,7,1,0,6,11137011.0,8064512.0,8063012.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"852 MIDDLE RD, BETTENDORF, IA, 52722",41.539845,-90.519148,852 MIDDLE RD,52722,"(41.539845, -90.519148)"
362962458,UNITED WAY OF ILLINOIS INC,,4508 PRIME PKWY,MCHENRY,IL,60050-7004,0,3,3,1000,197808,1,15,600603995,1,1,201806.0,3,3,1,0,6,34422.0,79514.0,79514.0,T700,,Mid-Atlantic and Great Lakes Areas,"4508 PRIME PKWY, MCHENRY, IL, 60050",42.3080525,-88.2879251,4508 PRIME PKWY,60050,"(42.3080525, -88.2879251)"
366147909,UNITED WAY OF GREATER MCHENRY COUNTY INC,,4508 PRIME PKWY,MCHENRY,IL,60050-7004,0,3,3,1000,196612,1,15,600000000,1,1,201706.0,5,6,1,0,6,972330.0,1224144.0,1224144.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"4508 PRIME PKWY, MCHENRY, IL, 60050",42.3080525,-88.2879251,4508 PRIME PKWY,60050,"(42.3080525, -88.2879251)"
370661504,HEART OF ILLINOIS UNITED WAY INC,,509 W HIGH ST,PEORIA,IL,61606-1924,0,3,3,1000,196408,1,15,600927000,1,1,201706.0,8,8,1,0,6,16774798.0,12805778.0,12805778.0,,,Mid-Atlantic and Great Lakes Areas,"509 W HIGH ST, PEORIA, IL, 61606",40.6980672,-89.6012458,509 W HIGH ST,61606,"(40.6980672, -89.6012458)"
370661505,UNITED WAY OF MCLEAN COUNTY,% DIRECTOR,201 E GROVE STREET,BLOOMINGTON,IL,61701-5258,0,3,3,1000,197103,1,15,927602561,1,1,201706.0,6,6,1,0,6,2099370.0,2199767.0,2124605.0,T70,,Mid-Atlantic and Great Lakes Areas,"201 E GROVE STREET, BLOOMINGTON, IL, 61701",40.478052,-88.982645,201 E GROVE STREET,61701,"(40.478052, -88.982645)"
370662519,UNITED WAY OF CHAMPAIGN COUNTY ILLINOIS INC,,404 W CHURCH ST,CHAMPAIGN,IL,61820-3411,0,3,3,1000,197110,1,15,59318000,1,1,201706.0,6,6,1,0,6,4327033.0,3896801.0,3558387.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"404 W CHURCH ST, CHAMPAIGN, IL, 61820",40.11850615,-88.2489593260708,404 W CHURCH ST,61820,"(40.11850615, -88.2489593260708)"
370673475,UNITED WAY OF DECATUR AND MID ILLINOIS,% MELINDA M HAWBAKER EXECUTIVE DIR,201 W ELDORADO ST,DECATUR,IL,62522-2112,0,3,3,1000,195412,1,15,927602600,1,1,201706.0,6,6,1,0,6,2794206.0,1888949.0,1865802.0,T70,,Mid-Atlantic and Great Lakes Areas,"201 W ELDORADO ST, DECATUR, IL, 62522",39.845237,-88.989579,201 W ELDORADO ST,62522,"(39.845237, -88.989579)"
370673476,UNITED WAY OF ADAMS COUNTY INC,,936 BROADWAY,QUINCY,IL,62301-2731,0,3,3,1000,194802,1,15,600927000,1,1,201706.0,6,6,1,0,6,1432942.0,1224794.0,1222815.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"936 BROADWAY, QUINCY, IL, 62301",42.245602,-70.980656,936 BROADWAY,62301,"(42.245602, -70.980656)"
370673481,UNITED WAY OF DANVILLE AREA INC,,28 W NORTH ST STE 102,DANVILLE,IL,61832-5783,0,3,3,1000,196601,1,15,600000000,1,1,201709.0,5,5,1,0,9,508101.0,647376.0,573765.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"28 W NORTH ST, DANVILLE, IL, 61832",40.1263232,-87.6336211,28 W NORTH ST,61832,"(40.1263232, -87.6336211)"
370716060,UNITED WAY OF CENTRAL ILLINOIS INC,,1999 WABASH AVE STE 107,SPRINGFIELD,IL,62704-5375,0,3,3,1000,194203,1,15,600602000,1,1,201612.0,7,6,1,0,12,7813584.0,3138551.0,2439502.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"1999 WABASH AVE, SPRINGFIELD, IL, 62704",39.7640782,-89.6851149,1999 WABASH AVE,62704,"(39.7640782, -89.6851149)"
370735365,UNITED WAY OF PEKIN,,206 N 4TH ST,PEKIN,IL,61554-3205,0,3,3,1000,195905,1,15,999000000,5,1,201706.0,5,4,1,0,6,745133.0,366159.0,363629.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"206 N 4TH ST, PEKIN, IL, 61554",40.5793533,-89.6433423,206 N 4TH ST,61554,"(40.5793533, -89.6433423)"
370780893,MCDONOUGH COUNTY UNITED WAY,,440 N LAFAYETTE ST,MACOMB,IL,61455-1512,0,3,3,1000,197205,1,15,600602000,1,1,201803.0,4,4,1,0,3,171523.0,101963.0,94638.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"440 N LAFAYETTE ST, MACOMB, IL, 61455",40.4634279,-90.6719704,440 N LAFAYETTE ST,61455,"(40.4634279, -90.6719704)"
370816279,UNITED WAY OF CHRISTIAN COUNTY,,108 W MARKET ST 2ND FL,TAYLORVILLE,IL,62568-2222,0,3,3,1000,196401,1,15,927602600,5,1,201708.0,4,4,1,0,8,292447.0,150396.0,141152.0,,,Mid-Atlantic and Great Lakes Areas,"108 W MARKET ST 2ND FL, TAYLORVILLE, IL, 62568",44.933143,7.540121,108 W MARKET ST 2ND FL,62568,
370844009,UNITED WAY OF KNOX COUNTY INC,,311 E MAIN ST STE 511,GALESBURG,IL,61401-4865,0,3,3,1000,196409,1,15,927602000,1,1,201712.0,4,4,1,0,12,377843.0,275376.0,256455.0,,,Mid-Atlantic and Great Lakes Areas,"311 E MAIN ST, GALESBURG, IL, 61401",40.9474658,-90.3663199,311 E MAIN ST,61401,"(40.9474658, -90.3663199)"
370947507,WARREN COUNTY UNITED WAY INC,,1107B W BROADWAY,MONMOUTH,IL,61462-1510,0,3,3,1000,197206,1,15,600602000,1,1,201712.0,6,4,1,0,12,2826962.0,239210.0,239210.0,,,Mid-Atlantic and Great Lakes Areas,"1107B W BROADWAY, MONMOUTH, IL, 61462",40.91236,-90.662907,1107B W BROADWAY,61462,"(40.91236, -90.662907)"
371016637,UNITED WAY OF EDGAR COUNTY INC,,4 LAUREL LN,PARIS,IL,61944-1913,0,3,3,1000,196511,1,15,602000000,1,1,201708.0,2,3,1,0,8,10690.0,86529.0,86529.0,,,Mid-Atlantic and Great Lakes Areas,"4 LAUREL LN, PARIS, IL, 61944",39.609131,-87.6660123,4 LAUREL LN,61944,"(39.609131, -87.6660123)"
371105066,WASHINGTON TOWNSHIP UNITED WAY,% MIKE HILLARY,1842 AUTUMN RDG,WASHINGTON,IL,61571-9489,0,3,3,1000,198201,1,9,998000000,1,1,201706.0,3,2,2,0,6,44573.0,16075.0,16075.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"1842 AUTUMN RDG, WASHINGTON, IL, 61571",44.933143,7.540121,1842 AUTUMN RDG,61571,
371149287,UNITED WAY OF SOUTH CENTRAL ILLINOIS,,802 S 42ND ST,MOUNT VERNON,IL,62864-6260,0,3,3,1000,198411,1,15,600000000,1,1,201612.0,5,5,1,0,12,753030.0,668458.0,256050.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"802 S 42ND ST, MOUNT VERNON, IL, 62864",38.3072921,-88.9421797,802 S 42ND ST,62864,"(38.3072921, -88.9421797)"
376039121,PRAIRIELAND UNITED WAY INC,,200 W DOUGLAS AVE,JACKSONVILLE,IL,62650-2012,0,3,3,1000,196702,1,15,602000000,1,1,201706.0,4,5,1,0,6,341482.0,515207.0,515207.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"200 W DOUGLAS AVE, JACKSONVILLE, IL, 62650",39.7360951,-90.2321964,200 W DOUGLAS AVE,62650,"(39.7360951, -90.2321964)"
381357996,UNITED WAY OF ST CLAIR COUNTY,,1723 MILITARY ST,PORT HURON,MI,48060-5934,0,3,3,1000,194207,1,15,600922927,1,1,201803.0,6,6,1,0,3,3777036.0,1298388.0,1298388.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"1723 MILITARY ST, PORT HURON, MI, 48060",42.9717712,-82.4245687,1723 MILITARY ST,48060,"(42.9717712, -82.4245687)"
381358215,UNITED WAY OF SAGINAW COUNTY,,100 S JEFFERSON AVE,SAGINAW,MI,48607-1267,0,3,3,1000,192601,1,15,602000000,1,1,201612.0,6,6,1,0,12,3419441.0,2181271.0,2171550.0,T70,,Mid-Atlantic and Great Lakes Areas,"100 S JEFFERSON AVE, SAGINAW, MI, 48607",43.43155355,-83.93559245,100 S JEFFERSON AVE,48607,"(43.43155355, -83.93559245)"
381358411,UNITED WAY OF SOUTHWEST MICHIGAN,,2015 LAKEVIEW AVE,ST JOSEPH,MI,49085-1648,0,3,3,1000,194501,1,15,602000000,1,1,201712.0,7,7,1,0,12,8118257.0,6150225.0,4645660.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"2015 LAKEVIEW AVE, ST JOSEPH, MI, 49085",42.09019,-86.490362,2015 LAKEVIEW AVE,49085,"(42.09019, -86.490362)"
381359193,UNITED WAY OF THE BATTLE CREEK AND KALAMAZOO REGION,% LISA STOVER,709 S WESTNEDGE AVENUE,KALAMAZOO,MI,49007-6003,0,3,3,1000,194506,1,15,600179000,1,1,201803.0,8,8,1,0,3,18589507.0,13491399.0,12282104.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"709 S WESTNEDGE AVENUE, KALAMAZOO, MI, 49007",42.276993,-85.589605,709 S WESTNEDGE AVENUE,49007,"(42.276993, -85.589605)"
381359516,UNITED WAY OF GENESEE COUNTY,,111 E COURT ST SUITE 3A,FLINT,MI,48502-1649,0,3,3,1000,195011,1,15,59160000,1,1,201706.0,7,7,1,0,6,6962861.0,7059802.0,6998333.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"111 E COURT ST, FLINT, MI, 48502",43.0147986,-83.682948,111 E COURT ST,48502,"(43.0147986, -83.682948)"
381359596,MICHIGAN ASSOCIATION OF UNITED WAYS INC,,330 MARSHALL ST STE 211,LANSING,MI,48912-2319,0,3,3,1000,195806,1,15,600000000,1,1,201706.0,6,6,1,0,6,2031169.0,2981736.0,2975523.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"330 MARSHALL ST, LANSING, MI, 48912",42.7407182,-84.5259971,330 MARSHALL ST,48912,"(42.7407182, -84.5259971)"
381360524,UNITED WAY OF BAY COUNTY INC,% MARYBETH LAISURE EXEC DIR,909 WASHINGTON AVE STE 2,BAY CITY,MI,48708-5722,0,3,3,1000,195707,1,15,600000000,1,1,201712.0,6,6,1,0,12,2779213.0,1194631.0,1168415.0,,,Mid-Atlantic and Great Lakes Areas,"909 WASHINGTON AVE, BAY CITY, MI, 48708",43.6000616,-83.8874976,909 WASHINGTON AVE,48708,"(43.6000616, -83.8874976)"
381360923,HEART OF WEST MICHIGAN UNITED WAY,% GAIL MONTGOMERY,118 COMMERCE AVE SW,GRAND RAPIDS,MI,49503-4106,0,3,3,1000,196112,1,15,600000000,1,1,201706.0,8,8,1,0,6,25408902.0,24494754.0,14330651.0,T700,,Mid-Atlantic and Great Lakes Areas,"118 COMMERCE AVE SW, GRAND RAPIDS, MI, 49503",42.959692,-85.6691,118 COMMERCE AVE SW,49503,"(42.959692, -85.6691)"
381363572,CAPITAL AREA UNITED WAY INC,,330 MARSHALL ST STE 203,LANSING,MI,48912-2319,0,3,3,1000,195111,1,16,600000000,1,1,201706.0,6,6,1,0,6,4995306.0,4356331.0,4354863.0,T700,,Mid-Atlantic and Great Lakes Areas,"330 MARSHALL ST, LANSING, MI, 48912",42.7407182,-84.5259971,330 MARSHALL ST,48912,"(42.7407182, -84.5259971)"
381368341,UNITED WAY OF JACKSON COUNTY INC,,536 N JACKSON ST,JACKSON,MI,49201-1223,0,3,3,1000,194210,1,15,600000000,1,1,201706.0,6,6,1,0,6,2716143.0,2853546.0,2853546.0,T700,,Mid-Atlantic and Great Lakes Areas,"536 N JACKSON ST, JACKSON, MI, 49201",42.251235,-84.408854,536 N JACKSON ST,49201,"(42.251235, -84.408854)"
381426895,UNITED WAY OF THE LAKESHORE INC,,313 W WEBSTER AVE,MUSKEGON,MI,49440-1233,0,3,3,1000,196501,1,15,600927000,1,1,201712.0,6,6,1,0,12,4486513.0,2990870.0,2979770.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"313 W WEBSTER AVE, MUSKEGON, MI, 49440",43.2362103,-86.2476172,313 W WEBSTER AVE,49440,"(43.2362103, -86.2476172)"
381434224,UNITED WAY OF MIDLAND COUNTY,,115 JEROME ST,MIDLAND,MI,48640-4229,0,3,3,1000,195901,1,16,600000000,1,1,201712.0,8,7,1,0,12,15625569.0,6629886.0,6233651.0,,,Mid-Atlantic and Great Lakes Areas,"115 JEROME ST, MIDLAND, MI, 48640",43.61565835,-84.2477089602783,115 JEROME ST,48640,"(43.61565835, -84.2477089602783)"
381437937,UNITED WAY OF MONROE-LENAWEE COUNTIES INC,,216 N MONROE ST,MONROE,MI,48162-2620,0,3,3,1000,195208,1,15,600927000,1,1,201706.0,6,6,1,0,6,1506337.0,1220933.0,1183110.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"216 N MONROE ST, MONROE, MI, 48162",41.9348213,-83.3900365,216 N MONROE ST,48162,"(41.9348213, -83.3900365)"
381554662,BRANCH COUNTY UNITED WAY INC,,87 MARSHALL ST,COLDWATER,MI,49036-1629,0,3,3,1000,197611,1,16,600927602,1,1,201612.0,4,4,1,0,12,227929.0,388248.0,368042.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"87 MARSHALL ST, COLDWATER, MI, 49036",41.948533,-85.00047,87 MARSHALL ST,49036,"(41.948533, -85.00047)"
381608840,UNITED WAY OF NORTHEAST MICHIGAN,,701 WOODWARD AVE,ALPENA,MI,49707-7822,0,3,3,1000,195907,1,15,318000000,1,1,201712.0,4,4,1,0,12,420556.0,233162.0,233162.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"701 WOODWARD AVE, ALPENA, MI, 49707",45.094346,-83.4416083,701 WOODWARD AVE,49707,"(45.094346, -83.4416083)"
381679060,UNITED WAY OF NORTHWEST MICHIGAN,,202 EAST GRANDVIEW PARKWAY,TRAVERSE CITY,MI,49684-2610,0,3,3,1000,197106,1,15,602561000,1,1,201712.0,5,5,1,0,12,534167.0,513487.0,503450.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"202 EAST GRANDVIEW PARKWAY, TRAVERSE CITY, MI, 49684",44.76500605,-85.6206310372985,202 EAST GRANDVIEW PARKWAY,49684,"(44.76500605, -85.6206310372985)"
381951024,UNITED WAY OF WASHTENAW COUNTY,,2305 PLATT RD,ANN ARBOR,MI,48104-5115,0,3,3,1000,197109,1,15,600000000,1,1,201706.0,7,7,1,0,6,8691779.0,6634700.0,5496807.0,T70Z,GREAT LAKES UNITED WAY,Mid-Atlantic and Great Lakes Areas,"2305 PLATT RD, ANN ARBOR, MI, 48104",42.25358975,-83.6999554075701,2305 PLATT RD,48104,"(42.25358975, -83.6999554075701)"
381957175,UNITED WAY OF GRATIOT & ISABELLA COUNTIES,,524 E MOSHER ST STE 400,MT PLEASANT,MI,48858-1781,0,3,3,1000,197301,1,15,402000000,5,1,201706.0,6,6,1,0,6,1335464.0,1066462.0,1066462.0,,,Mid-Atlantic and Great Lakes Areas,"524 E MOSHER ST, MT PLEASANT, MI, 48858",44.933143,7.540121,524 E MOSHER ST,48858,
382174453,LIVINGSTON COUNTY UNITED WAY,,2980 DORR RD,BRIGHTON,MI,48116-9459,0,3,3,1000,197806,1,15,600000000,1,1,201706.0,6,6,1,0,6,3134633.0,1661945.0,1661945.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"2980 DORR RD, BRIGHTON, MI, 48116",44.933143,7.540121,2980 DORR RD,48116,
382489813,MECOSTA-OSCEOLA UNITED WAY,,315 IVES AVE,BIG RAPIDS,MI,49307-2001,0,3,3,1000,198404,1,15,600000000,5,1,201709.0,4,4,1,0,9,255145.0,447724.0,447724.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"315 IVES AVE, BIG RAPIDS, MI, 49307",43.688164,-85.477261,315 IVES AVE,49307,"(43.688164, -85.477261)"
382943115,UNITED WAY OF MASON COUNTY,% TIM MASSIE,920 E TINKHAM AVE,LUDINGTON,MI,49431-1538,0,3,3,1000,199209,1,15,600000000,1,1,201703.0,5,5,1,0,3,523139.0,991309.0,952653.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"920 E TINKHAM AVE, LUDINGTON, MI, 49431",43.9631452,-86.4392826,920 E TINKHAM AVE,49431,"(43.9631452, -86.4392826)"
383509445,UNITED WAY OF LAPEER COUNTY,% MICHELLE STEINER,3333 JOHN CONLEY DR STE 102,LAPEER,MI,48446-4308,0,3,3,1000,200003,1,15,0,1,1,201706.0,4,4,1,0,6,124210.0,172507.0,169622.0,T70,,Mid-Atlantic and Great Lakes Areas,"3333 JOHN CONLEY DR, LAPEER, MI, 48446",43.041794,-83.347149,3333 JOHN CONLEY DR,48446,"(43.041794, -83.347149)"
386006199,SHIAWASSEE UNITED WAY,,123 S WASHINGTON ST,OWOSSO,MI,48867-2921,0,3,3,3000,194304,1,15,600000000,1,1,201706.0,4,4,1,0,6,296127.0,215602.0,215602.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"123 S WASHINGTON ST, OWOSSO, MI, 48867",42.9956042,-84.1707195,123 S WASHINGTON ST,48867,"(42.9956042, -84.1707195)"
386032839,UNITED WAY OF MANISTEE COUNTY,,449 RIVER ST,MANISTEE,MI,49660-1577,0,3,3,1000,194412,1,15,600000000,1,1,201703.0,4,4,1,0,3,208896.0,192004.0,192004.0,,,Mid-Atlantic and Great Lakes Areas,"449 RIVER ST, MANISTEE, MI, 49660",44.264637,-86.297872,449 RIVER ST,49660,"(44.264637, -86.297872)"
386062803,BARRY COUNTY UNITED WAY,,231 S BROADWAY ST,HASTINGS,MI,49058-1835,0,3,3,1000,195707,1,16,602000000,1,1,201703.0,6,6,1,0,3,1055785.0,1015828.0,1015828.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"231 S BROADWAY ST, HASTINGS, MI, 49058",42.6468373,-85.2906196,231 S BROADWAY ST,49058,"(42.6468373, -85.2906196)"
386063214,ALLEGAN COUNTY UNITED WAY,,650 GRAND ST,ALLEGAN,MI,49010-9060,0,3,3,1000,197204,1,15,600000000,5,1,201706.0,6,5,1,0,6,1464010.0,812443.0,803746.0,,,Mid-Atlantic and Great Lakes Areas,"650 GRAND ST, ALLEGAN, MI, 49010",42.5304949,-85.8491776,650 GRAND ST,49010,"(42.5304949, -85.8491776)"
386094846,CHEBOYGAN COUNTY UNITED WAY,,520 N MAIN ST STE 106,CHEBOYGAN,MI,49721-1171,0,3,3,1000,196206,1,16,600000000,1,1,201709.0,3,3,1,0,9,56026.0,92439.0,92439.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"520 N MAIN ST, CHEBOYGAN, MI, 49721",45.5262032,-84.4675142,520 N MAIN ST,49721,"(45.5262032, -84.4675142)"
390806190,UNITED WAY OF GREATER MILWAUKEE & WAUKESHA COUNTY INC,,225 W VINE ST,MILWAUKEE,WI,53212-3935,0,3,3,1000,194204,1,15,600000000,1,1,201706.0,8,9,1,0,6,41858727.0,63357295.0,61248534.0,T700,,Mid-Atlantic and Great Lakes Areas,"225 W VINE ST, MILWAUKEE, WI, 53212",43.05288165,-87.9132128481218,225 W VINE ST,53212,"(43.05288165, -87.9132128481218)"
390806194,FOND DU LAC AREA UNITED WAY INC,,74 S MAIN ST STE 201,FOND DU LAC,WI,54935-4274,0,3,3,1000,196103,1,15,600927000,1,1,201712.0,5,5,1,0,12,942449.0,711199.0,660192.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"74 S MAIN ST, FOND DU LAC, WI, 54935",43.7724429,-88.4471252,74 S MAIN ST,54935,"(43.7724429, -88.4471252)"
390806285,UNITED WAY OF KENOSHA COUNTY,,5500 6TH AVE STE 210,KENOSHA,WI,53140-3710,0,3,3,1000,197106,1,15,600000000,1,1,201706.0,6,6,1,0,6,1465912.0,1071302.0,1071302.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"5500 6TH AVE, KENOSHA, WI, 53140",42.5815127,-87.8178401,5500 6TH AVE,53140,"(42.5815127, -87.8178401)"
390806349,UNITED WAY OF RACINE COUNTY INC,,2000 DOMANIK DR,RACINE,WI,53404-2910,0,3,3,1000,194207,1,15,600000000,1,1,201712.0,7,6,1,0,12,9081170.0,4575379.0,4575379.0,T700,,Mid-Atlantic and Great Lakes Areas,"2000 DOMANIK DR, RACINE, WI, 53404",42.7317265,-87.8099671,2000 DOMANIK DR,53404,"(42.7317265, -87.8099671)"
